Time:,3:22:14.021763,Eff. time:,"4 days, 11:51:28.696416",Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.06723767518997192,2,100,25,0.002
0.026455843821167946,2,100,25,0.004
0.04354153946042061,2,100,25,0.01
0.028013618662953377,2,100,25,0.02
0.027113767340779305,2,100,25,0.04
0.024737590923905373,2,100,25,0.1
0.04275454953312874,2,100,50,0.0001
0.0774933397769928,2,100,50,0.0002
0.03931945189833641,2,100,50,0.0004
0.028654074296355247,2,100,50,0.001
0.040543265640735626,2,100,50,0.002
0.026200853288173676,2,100,50,0.004
0.027284273877739906,2,100,50,0.01
0.027134135365486145,2,100,50,0.02
0.07111099362373352,2,100,50,0.04
0.028278624638915062,2,100,50,0.1
0.400224506855011,2,100,80,0.0001
0.05350855365395546,2,100,80,0.0002
0.03922280669212341,2,100,80,0.0004
0.04131579026579857,2,100,80,0.001
0.03183196485042572,2,100,80,0.002
0.04089026525616646,2,100,80,0.004
0.02646373212337494,2,100,80,0.01
0.07579495757818222,2,100,80,0.02
0.06359629333019257,2,100,80,0.04
0.02800346538424492,2,100,80,0.1
0.29863032698631287,2,100,100,0.0001
0.06000007688999176,2,100,100,0.0002
0.051525864750146866,2,100,100,0.0004
0.03566621616482735,2,100,100,0.001
0.028182219713926315,2,100,100,0.002
0.039915069937705994,2,100,100,0.004
0.06622753292322159,2,100,100,0.01
0.02577473595738411,2,100,100,0.02
0.06398434937000275,2,100,100,0.04
0.07710164040327072,2,100,100,0.1
0.3698890805244446,2,100,150,0.0001
0.06855229288339615,2,100,150,0.0002
0.10126993805170059,2,100,150,0.0004
0.04459090158343315,2,100,150,0.001
0.03977992758154869,2,100,150,0.002
0.04004977270960808,2,100,150,0.004
0.04401736333966255,2,100,150,0.01
0.06494205445051193,2,100,150,0.02
0.04041987285017967,2,100,150,0.04
0.03654680773615837,2,100,150,0.1
0.395599901676178,2,100,200,0.0001
0.18242564797401428,2,100,200,0.0002
0.05071805417537689,2,100,200,0.0004
0.03788580745458603,2,100,200,0.001
0.04157913103699684,2,100,200,0.002
0.03787477687001228,2,100,200,0.004
0.03990562632679939,2,100,200,0.01
0.04032420739531517,2,100,200,0.02
0.03160169720649719,2,100,200,0.04
0.06429319083690643,2,100,200,0.1
0.13863033056259155,2,100,250,0.0001
0.0933617651462555,2,100,250,0.0002
0.1803433746099472,2,100,250,0.0004
0.03792447969317436,2,100,250,0.001
0.037838540971279144,2,100,250,0.002
0.04026685282588005,2,100,250,0.004
0.03806750103831291,2,100,250,0.01
0.027162693440914154,2,100,250,0.02
0.06920275837182999,2,100,250,0.04
0.026498375460505486,2,100,250,0.1
0.16250339150428772,2,100,300,0.0001
0.8017273545265198,2,100,300,0.0002
0.45410019159317017,2,100,300,0.0004
0.038403868675231934,2,100,300,0.001
0.04445399343967438,2,100,300,0.002
0.04137876629829407,2,100,300,0.004
0.039772626012563705,2,100,300,0.01
0.06272142380475998,2,100,300,0.02
0.029912564903497696,2,100,300,0.04
0.07221094518899918,2,100,300,0.1
