Time:,33:21.3,Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,
MSE,H1,H2,Epochs,Batch size,Learning rate,,,,,
0.035400847,6,2,50,200,0.01,,,,,
0.035408884,6,4,300,10,0.0001,,,,,
0.03540967,8,2,250,25,0.1,,,,,
0.03541797,10,2,250,50,0.0004,,,,,
0.035418969,8,2,200,150,0.1,,,,,
0.035419877,10,2,25,50,0.002,,,,,
0.035433381,6,4,10,80,0.1,,,,,
0.035435985,6,2,150,100,0.01,,,,,
0.035436442,6,2,150,10,0.0001,,,,,
0.0354368,4,2,100,250,0.004,,,,,
0.035445909,10,4,25,50,0.02,,,,,
0.035450585,8,2,350,25,0.04,,,,,
0.03545484,2,4,200,200,0.002,,,,,
0.035454891,6,4,300,250,0.02,,,,,
0.035458122,6,4,25,80,0.1,,,,,
0.03549976,8,4,25,25,0.02,,,,,
0.035511151,4,4,25,25,0.001,,,,,
0.03551484,6,4,25,100,0.004,,,,,
0.035520255,2,4,100,10,0.0002,,,,,
0.035534676,4,4,25,200,0.004,,,,,
0.035535295,10,2,400,150,0.0002,,,,,
0.035538005,6,4,200,100,0.001,,,,,
0.035542841,2,4,200,100,0.001,,,,,
0.035555505,6,2,350,50,0.01,,,,,
0.035574899,4,4,250,100,0.01,,,,,
0.035597796,8,2,150,150,0.002,,,,,
0.03560179,8,2,400,50,0.01,,,,,
0.035603023,4,2,150,150,0.02,,,,,
0.035603131,2,4,150,80,0.001,,,,,
0.035603635,8,2,150,50,0.01,,,,,
0.035609435,10,4,300,150,0.0002,,,,,
0.035611042,6,2,200,25,0.002,,,,,
0.035614769,4,2,50,25,0.001,,,,,
0.035619463,10,2,350,200,0.0002,,,,,
0.035620468,2,2,300,50,0.04,,,,,
0.03562424,6,4,10,10,0.001,,,,,
0.035625459,6,2,300,10,0.0002,,,,,
0.035627432,8,4,200,250,0.001,,,,,
0.035639234,4,2,350,50,0.04,,,,,
0.03563935,8,4,50,100,0.01,,,,,
0.035641069,8,4,50,50,0.01,,,,,
0.035641892,4,2,200,10,0.04,,,,,
0.035645715,10,2,300,300,0.001,,,,,
0.035649506,8,2,50,50,0.04,,,,,
0.035660508,6,4,50,100,0.002,,,,,
0.035663427,4,2,50,80,0.002,,,,,
0.035682714,4,4,350,300,0.04,,,,,
0.035693898,10,4,100,80,0.002,,,,,
0.035699608,10,4,400,25,0.001,,,,,
0.035705314,4,2,25,150,0.01,,,,,
0.03570811,4,2,250,10,0.1,,,,,
0.035716196,6,2,100,150,0.1,,,,,
0.035718588,8,4,150,25,0.02,,,,,
0.035719029,4,4,150,50,0.01,,,,,
0.035723286,4,4,100,100,0.02,,,,,
0.035730139,10,4,50,50,0.001,,,,,
0.035737947,4,4,50,100,0.002,,,,,
0.035747586,8,2,50,200,0.01,,,,,
0.035759804,6,4,400,150,0.001,,,,,
0.035779088,4,4,25,10,0.001,,,,,
0.03578057,6,4,350,250,0.0002,,,,,
0.03578252,10,4,10,250,0.1,,,,,
0.035785851,4,4,50,300,0.1,,,,,
0.035798825,4,2,200,10,0.004,,,,,
0.035800537,6,4,200,200,0.01,,,,,
0.035802207,10,4,200,50,0.0001,,,,,
0.035812683,4,4,50,25,0.04,,,,,
0.035829198,6,4,25,10,0.04,,,,,
0.035833397,4,4,400,50,0.04,,,,,
0.035835769,6,4,400,10,0.0004,,,,,
0.035840404,4,2,350,10,0.1,,,,,
0.035843642,4,2,25,150,0.1,,,,,
0.035846661,2,4,150,50,0.001,,,,,
0.035848211,10,2,25,100,0.01,,,,,
0.03584888,8,2,250,150,0.0004,,,,,
0.035860433,8,4,25,10,0.0004,,,,,
0.03586391,4,4,250,150,0.1,,,,,
0.035877459,8,2,25,50,0.004,,,,,
0.03588189,8,4,250,150,0.002,,,,,
0.035882272,8,4,25,25,0.001,,,,,
0.035885694,6,4,200,50,0.004,,,,,
0.03588834,10,2,10,250,0.02,,,,,
0.035892893,10,2,100,10,0.0002,,,,,
0.035896031,4,4,100,300,0.01,,,,,
0.035915979,4,2,50,150,0.04,,,,,
0.035919835,6,2,400,150,0.0002,,,,,
0.035932123,4,4,350,100,0.1,,,,,
0.035932321,4,2,150,250,0.1,,,,,
0.035942829,4,2,400,150,0.1,,,,,
0.03594477,10,4,50,80,0.004,,,,,
0.035953562,10,2,100,250,0.002,,,,,
0.03596705,6,2,250,150,0.04,,,,,
0.035973988,6,4,250,10,0.004,,,,,
0.035975243,6,2,300,25,0.0001,,,,,
0.035980112,4,2,100,200,0.04,,,,,
0.035982438,6,4,25,1,0.0002,,,,,
0.035983454,10,2,50,100,0.002,,,,,
0.035986584,8,2,400,300,0.0004,,,,,
0.035995375,6,2,50,250,0.002,,,,,
0.036001523,4,4,350,200,0.1,,,,,
0.036008344,4,2,250,10,0.01,,,,,
0.036017588,10,4,10,300,0.02,,,,,
0.036018858,10,2,150,80,0.0004,,,,,
0.036020909,4,2,350,10,0.004,,,,,
0.036022973,4,2,25,10,0.02,,,,,
0.036029762,8,4,300,25,0.0004,,,,,
0.036030252,4,2,400,25,0.04,,,,,
0.036039573,6,2,200,50,0.0004,,,,,
0.036042824,8,2,100,250,0.002,,,,,
0.036046398,4,2,50,50,0.02,,,,,
0.036047195,4,2,300,25,0.04,,,,,
0.036069784,4,4,10,25,0.04,,,,,
0.036075627,6,2,300,100,0.1,,,,,
0.036077232,6,4,25,150,0.04,,,,,
0.036078268,6,4,350,100,0.0004,,,,,
0.036086214,8,4,250,50,0.0001,,,,,
0.036092116,4,4,100,50,0.04,,,,,
0.036092849,6,2,50,1,0.0002,,,,,
0.036098997,4,2,300,25,0.004,,,,,
0.036100433,8,4,300,100,0.02,,,,,
0.036113918,10,4,10,100,0.02,,,,,
0.036114104,10,4,300,1,0.0001,,,,,
0.036120663,4,4,250,80,0.1,,,,,
0.036120869,10,2,300,250,0.004,,,,,
0.036125637,6,4,200,250,0.001,,,,,
0.036126202,8,4,50,25,0.0004,,,,,
0.036126702,8,2,10,10,0.04,,,,,
0.036132602,4,2,350,10,0.01,,,,,
0.036164556,6,4,25,10,0.001,,,,,
0.036174771,6,2,100,50,0.004,,,,,
0.036182262,4,4,400,150,0.001,,,,,
0.036183679,6,4,25,25,0.1,,,,,
0.036185798,8,2,300,250,0.004,,,,,
0.036189921,4,2,10,50,0.02,,,,,
0.036194031,10,4,100,1,0.0002,,,,,
0.036210561,4,2,250,100,0.02,,,,,
0.036216067,8,2,100,50,0.001,,,,,
0.036218978,6,2,250,1,0.001,,,,,
0.036233626,6,2,50,80,0.004,,,,,
0.036237159,4,2,100,80,0.04,,,,,
0.03624049,4,2,50,10,0.01,,,,,
0.036241495,4,4,25,50,0.1,,,,,
0.036245995,6,2,150,25,0.1,,,,,
0.036247907,6,2,200,100,0.0004,,,,,
0.036263237,4,2,50,80,0.02,,,,,
0.036266809,4,4,100,100,0.01,,,,,
0.03626943,6,2,200,80,0.002,,,,,
0.036271346,2,4,150,100,0.001,,,,,
0.036275523,4,2,400,150,0.04,,,,,
0.036288059,4,2,50,50,0.002,,,,,
0.036297773,8,2,25,80,0.002,,,,,
0.036301184,10,2,200,10,0.0001,,,,,
0.036310618,8,4,400,150,0.0002,,,,,
0.036322549,4,2,200,250,0.01,,,,,
0.036327497,6,4,250,200,0.1,,,,,
0.036331237,8,4,250,25,0.0001,,,,,
0.036331341,8,2,200,25,0.0002,,,,,
0.036339338,4,2,50,100,0.04,,,,,
0.036342667,10,2,200,200,0.001,,,,,
0.036349187,8,2,150,300,0.01,,,,,
0.036354508,4,2,400,10,0.04,,,,,
0.036359252,8,4,250,100,0.0004,,,,,
0.036359887,6,2,25,200,0.02,,,,,
0.036368087,4,2,10,50,0.01,,,,,
0.036374622,10,4,100,100,0.0004,,,,,
0.036395141,10,2,50,100,0.004,,,,,
0.036412351,10,4,50,100,0.1,,,,,
0.036418991,4,2,400,25,0.004,,,,,
0.036420793,8,4,50,250,0.01,,,,,
0.036423597,6,2,25,100,0.04,,,,,
0.036425472,6,2,250,200,0.1,,,,,
0.03642625,8,2,300,80,0.02,,,,,
0.036427678,10,2,150,1,0.04,,,,,
0.036429511,8,4,25,25,0.1,,,,,
0.036448142,2,2,10,10,0.1,,,,,
0.0364537,10,4,400,80,0.0004,,,,,
0.036461893,8,2,250,250,0.0004,,,,,
0.036469825,4,2,250,80,0.001,,,,,
0.036471946,10,2,25,300,0.04,,,,,
0.0364744,8,4,25,200,0.01,,,,,
0.036475735,8,2,150,150,0.01,,,,,
0.036478712,10,4,10,80,0.04,,,,,
0.0364795,6,4,300,200,0.0004,,,,,
0.03649186,8,4,50,1,0.0004,,,,,
0.036493917,6,4,25,200,0.02,,,,,
0.036498826,10,2,300,25,0.0001,,,,,
0.036499325,4,2,25,10,0.002,,,,,
0.036499972,6,4,25,250,0.04,,,,,
0.036504156,10,4,50,25,0.002,,,,,
0.036508607,4,4,50,25,0.02,,,,,
0.036517351,6,2,150,80,0.01,,,,,
0.036517643,4,2,10,100,0.02,,,,,
0.036519548,4,4,200,100,0.01,,,,,
0.036535556,4,4,350,200,0.002,,,,,
0.036536735,4,4,200,25,0.01,,,,,
0.036538242,4,2,400,100,0.0002,,,,,
0.036559134,10,2,10,10,0.01,,,,,
0.036563455,6,2,25,100,0.02,,,,,
0.03656358,4,2,200,100,0.01,,,,,
0.036574422,6,4,300,80,0.0001,,,,,
0.036577505,6,4,50,50,0.02,,,,,
0.03657848,6,2,300,200,0.0004,,,,,
0.036579821,10,4,350,50,0.0001,,,,,
0.036582781,10,4,150,100,0.002,,,,,
0.036583433,6,4,150,150,0.02,,,,,
0.036587619,4,2,200,50,0.0004,,,,,
0.036591844,8,4,50,10,0.001,,,,,
0.036593532,8,4,400,300,0.002,,,,,
0.036594501,10,4,25,200,0.1,,,,,
0.036621087,10,2,150,200,0.002,,,,,
0.036628239,6,4,100,10,0.001,,,,,
0.036628447,4,4,200,1,0.001,,,,,
0.03662862,10,4,10,100,0.01,,,,,
0.036638273,4,2,200,200,0.004,,,,,
0.036640715,4,4,25,300,0.02,,,,,
0.036642388,6,4,50,25,0.02,,,,,
0.036650894,4,2,400,80,0.0001,,,,,
0.036658824,8,2,300,250,0.001,,,,,
0.036661868,2,4,300,100,0.001,,,,,
0.036662228,4,4,200,80,0.0002,,,,,
0.036671991,6,4,400,50,0.0002,,,,,
0.0366735,8,2,10,50,0.02,,,,,
0.036673833,10,4,300,50,0.0002,,,,,
0.036689575,4,4,400,25,0.004,,,,,
0.036690701,2,4,25,250,0.01,,,,,
0.036702792,4,4,25,1,0.0002,,,,,
0.03670546,6,2,25,50,0.002,,,,,
0.036715863,4,4,300,25,0.1,,,,,
0.036718538,4,4,400,10,0.0002,,,,,
0.036723155,4,2,100,25,0.001,,,,,
0.036724821,4,4,100,50,0.1,,,,,
0.036730812,4,2,300,10,0.004,,,,,
0.036733544,10,2,100,1,0.04,,,,,
0.036742057,10,2,50,1,0.0004,,,,,
0.036742252,8,2,150,50,0.04,,,,,
0.036760999,8,2,100,150,0.002,,,,,
0.036761711,6,4,250,10,0.02,,,,,
0.03676231,10,4,100,50,0.001,,,,,
0.036778104,6,4,10,150,0.04,,,,,
0.036780809,10,4,250,200,0.0004,,,,,
0.036784495,6,2,250,80,0.04,,,,,
0.036785159,4,4,100,25,0.01,,,,,
0.036792984,4,4,100,300,0.04,,,,,
0.036802865,10,2,300,80,0.0002,,,,,
0.036808367,2,2,150,10,0.1,,,,,
0.036812043,10,4,100,300,0.04,,,,,
0.036821291,6,2,100,150,0.01,,,,,
0.036828588,2,4,350,250,0.001,,,,,
0.036830841,6,2,250,1,0.002,,,,,
0.036831044,8,4,150,150,0.004,,,,,
0.036835448,6,4,25,80,0.04,,,,,
0.036837024,8,2,400,10,0.0002,,,,,
0.036842071,6,2,250,80,0.01,,,,,
0.03684216,2,2,350,80,0.0004,,,,,
0.036854507,4,2,350,150,0.1,,,,,
0.036859627,6,4,150,10,0.0001,,,,,
0.036865234,10,2,400,150,0.01,,,,,
0.036874482,4,2,350,1,0.02,,,,,
0.036877264,4,2,200,100,0.1,,,,,
0.03688066,4,2,300,80,0.0002,,,,,
0.036881882,10,4,150,150,0.004,,,,,
0.036883838,4,2,25,1,0.0002,,,,,
0.036898576,6,2,100,150,0.002,,,,,
0.036903288,10,4,25,1,0.001,,,,,
0.036903822,6,2,200,1,0.0002,,,,,
0.036911259,10,2,400,300,0.0004,,,,,
0.036912852,2,4,10,1,0.002,,,,,
0.036918883,10,2,250,10,0.001,,,,,
0.036920223,8,4,150,80,0.02,,,,,
0.036922635,6,2,150,80,0.0004,,,,,
0.036923646,8,2,25,300,0.004,,,,,
0.03692406,6,2,150,150,0.001,,,,,
0.036926972,4,2,250,150,0.01,,,,,
0.036930262,4,4,25,150,0.02,,,,,
0.036934566,4,2,25,100,0.1,,,,,
0.036938675,4,2,50,80,0.004,,,,,
0.036944912,10,2,50,250,0.04,,,,,
0.036945067,4,2,25,50,0.02,,,,,
0.036951871,4,4,350,100,0.0002,,,,,
0.03695296,4,2,100,100,0.1,,,,,
0.036974533,4,4,100,150,0.04,,,,,
0.036977662,8,2,250,1,0.02,,,,,
0.036986415,4,2,350,300,0.02,,,,,
0.03698829,6,4,10,100,0.01,,,,,
0.036998676,6,2,100,25,0.0004,,,,,
0.036999198,8,2,250,25,0.0002,,,,,
0.036999873,10,4,250,50,0.0002,,,,,
0.03700131,6,4,200,10,0.01,,,,,
0.037008791,10,4,250,150,0.0004,,,,,
0.037009546,10,2,10,50,0.01,,,,,
0.037011103,2,4,100,250,0.004,,,,,
0.037011766,6,4,400,250,0.0004,,,,,
0.037012412,6,4,10,50,0.04,,,,,
0.037026152,4,4,100,25,0.004,,,,,
0.037028523,8,2,25,80,0.004,,,,,
0.037030001,6,2,200,250,0.1,,,,,
0.037043685,4,4,50,80,0.004,,,,,
0.03704441,4,2,400,50,0.001,,,,,
0.03704952,8,2,300,150,0.001,,,,,
0.037054389,4,2,350,200,0.02,,,,,
0.037061753,10,2,25,200,0.01,,,,,
0.037062379,6,2,50,80,0.02,,,,,
0.037066282,4,4,400,200,0.02,,,,,
0.03707157,4,4,400,50,0.01,,,,,
0.037077424,8,2,350,250,0.0002,,,,,
0.037086713,4,4,200,100,0.1,,,,,
0.037087102,4,2,350,150,0.004,,,,,
0.037101227,6,2,250,150,0.0004,,,,,
0.037103693,6,4,200,300,0.04,,,,,
0.037104548,6,4,150,50,0.002,,,,,
0.037108465,6,2,10,200,0.04,,,,,
0.037110082,6,2,200,250,0.01,,,,,
0.037112523,6,2,50,50,0.02,,,,,
0.037116295,6,4,200,250,0.02,,,,,
0.037117135,10,2,200,150,0.0002,,,,,
0.03711865,2,2,200,1,0.0001,,,,,
0.037121836,6,2,350,10,0.0002,,,,,
0.037124412,4,4,400,25,0.01,,,,,
0.037132104,8,4,25,1,0.0001,,,,,
0.037133237,10,2,100,25,0.001,,,,,
0.037133323,6,2,10,250,0.04,,,,,
0.037135212,4,4,200,300,0.1,,,,,
0.037138893,10,2,100,80,0.002,,,,,
0.037140138,6,4,50,250,0.01,,,,,
0.037142588,8,2,100,250,0.04,,,,,
0.03714572,6,4,300,10,0.001,,,,,
0.037155385,4,4,250,300,0.001,,,,,
0.037156702,8,2,150,100,0.02,,,,,
0.037156782,4,2,10,25,0.04,,,,,
0.037157141,4,2,250,10,0.001,,,,,
0.03715991,6,4,150,80,0.01,,,,,
0.037162934,6,2,100,300,0.04,,,,,
0.037166166,10,2,10,250,0.1,,,,,
0.037166731,4,2,50,150,0.01,,,,,
0.037173863,6,4,100,10,0.0002,,,,,
0.037175735,10,4,10,100,0.004,,,,,
0.037185082,4,2,400,80,0.01,,,,,
0.037189633,8,2,350,300,0.01,,,,,
0.037201327,8,2,250,250,0.01,,,,,
0.037202417,6,2,25,10,0.002,,,,,
0.037204284,8,2,25,25,0.002,,,,,
0.037205695,2,4,400,10,0.0001,,,,,
0.037213348,4,4,25,200,0.1,,,,,
0.037222051,6,2,200,10,0.02,,,,,
0.037222406,6,2,250,100,0.0002,,,,,
0.03722341,8,4,50,100,0.002,,,,,
0.037231286,6,2,150,100,0.004,,,,,
0.037238141,8,4,350,250,0.001,,,,,
0.037240934,4,4,100,1,0.004,,,,,
0.037242425,2,4,100,80,0.002,,,,,
0.037244529,10,2,50,80,0.01,,,,,
0.037251301,4,2,200,250,0.001,,,,,
0.037253577,8,4,150,50,0.0004,,,,,
0.037253609,8,2,150,50,0.0004,,,,,
0.037258494,6,4,300,300,0.002,,,,,
0.037264397,4,2,400,80,0.02,,,,,
0.03726531,8,4,150,1,0.0002,,,,,
0.037267074,6,4,25,25,0.001,,,,,
0.0372713,8,2,10,250,0.01,,,,,
0.037282249,4,2,50,150,0.02,,,,,
0.03728415,8,2,400,300,0.002,,,,,
0.037290955,6,4,400,250,0.0002,,,,,
0.037297239,10,4,150,100,0.0004,,,,,
0.037304393,8,2,200,50,0.001,,,,,
0.037305827,4,4,250,300,0.01,,,,,
0.037307688,6,4,100,150,0.002,,,,,
0.037321041,8,4,350,10,0.0002,,,,,
0.037331407,4,2,300,200,0.02,,,,,
0.037334101,8,4,25,100,0.01,,,,,
0.037346183,6,2,50,50,0.01,,,,,
0.037358128,4,4,250,25,0.0001,,,,,
0.037367814,4,2,200,25,0.04,,,,,
0.03737229,4,4,25,10,0.02,,,,,
0.03737504,4,4,400,300,0.01,,,,,
0.03737969,4,4,400,250,0.01,,,,,
0.037394005,4,4,200,10,0.02,,,,,
0.037402629,8,2,300,25,0.0001,,,,,
0.037403409,8,4,10,50,0.01,,,,,
0.037404052,6,4,10,50,0.1,,,,,
0.037406933,10,2,50,100,0.001,,,,,
0.037411016,4,2,150,100,0.1,,,,,
0.037413319,10,4,100,250,0.004,,,,,
0.037414033,8,2,10,25,0.004,,,,,
0.037417528,8,4,50,80,0.02,,,,,
0.037421729,8,4,400,250,0.01,,,,,
0.037437349,4,4,150,300,0.02,,,,,
0.037451598,10,2,150,25,0.0002,,,,,
0.037470186,8,4,10,80,0.01,,,,,
0.037471167,8,2,200,150,0.0004,,,,,
0.037471862,10,4,400,150,0.0001,,,,,
0.037488697,4,2,250,300,0.02,,,,,
0.037500329,6,2,50,100,0.004,,,,,
0.037507489,8,2,150,250,0.04,,,,,
0.037507597,2,4,50,25,0.1,,,,,
0.037508442,4,2,400,150,0.02,,,,,
0.037521809,8,4,100,10,0.0004,,,,,
0.037530062,8,4,100,100,0.01,,,,,
0.037531765,6,4,250,50,0.0002,,,,,
0.037532132,10,4,10,300,0.04,,,,,
0.037533127,4,4,200,250,0.04,,,,,
0.037534799,6,4,10,10,0.01,,,,,
0.037539012,4,2,50,10,0.02,,,,,
0.037542531,8,4,25,100,0.002,,,,,
0.037551011,10,4,250,300,0.002,,,,,
0.037560993,8,4,300,150,0.0002,,,,,
0.037569542,10,2,10,80,0.02,,,,,
0.037570717,6,2,250,150,0.1,,,,,
0.037571024,10,2,10,50,0.02,,,,,
0.03757625,10,4,150,50,0.0004,,,,,
0.037584621,2,4,25,200,0.02,,,,,
0.03759356,8,4,300,25,0.002,,,,,
0.03760512,2,4,300,25,0.0004,,,,,
0.037607979,8,2,250,50,0.0002,,,,,
0.037609495,6,4,10,25,0.02,,,,,
0.037611048,4,2,50,100,0.001,,,,,
0.037617722,6,4,300,80,0.01,,,,,
0.037619732,10,4,50,250,0.01,,,,,
0.037627963,10,4,400,300,0.0004,,,,,
0.037630138,10,4,350,250,0.0004,,,,,
0.037639053,8,2,25,10,0.001,,,,,
0.037641107,6,2,10,100,0.1,,,,,
0.0376412,6,2,25,100,0.004,,,,,
0.037646463,10,4,100,150,0.002,,,,,
0.037658296,4,4,50,80,0.04,,,,,
0.037662756,2,2,200,150,0.001,,,,,
0.037664566,4,2,300,100,0.0004,,,,,
0.037671853,4,4,10,100,0.04,,,,,
0.037674858,4,2,350,300,0.0004,,,,,
0.037678097,8,4,50,150,0.01,,,,,
0.037685848,8,2,25,50,0.1,,,,,
0.037696024,6,4,25,100,0.02,,,,,
0.03769947,6,4,300,150,0.02,,,,,
0.03770671,6,2,250,250,0.02,,,,,
0.037708838,10,2,200,200,0.0004,,,,,
0.037709209,6,4,400,100,0.0004,,,,,
0.03771521,10,4,25,10,0.001,,,,,
0.037723481,4,2,50,50,0.04,,,,,
0.037739676,6,2,150,250,0.02,,,,,
0.037745426,4,4,100,80,0.004,,,,,
0.037753734,4,2,10,300,0.04,,,,,
0.037760758,10,2,250,200,0.0004,,,,,
0.037768481,10,2,250,300,0.001,,,,,
0.03777126,6,2,350,50,0.0004,,,,,
0.037774753,6,4,10,10,0.004,,,,,
0.037778951,10,2,10,300,0.02,,,,,
0.037789638,4,4,350,300,0.01,,,,,
0.037798266,2,2,10,25,0.1,,,,,
0.037803575,8,4,100,200,0.01,,,,,
0.037805302,6,4,250,25,0.0001,,,,,
0.037805658,4,2,50,250,0.04,,,,,
0.037806592,2,2,300,80,0.001,,,,,
0.037818211,8,4,50,50,0.002,,,,,
0.037821238,10,4,250,50,0.0004,,,,,
0.037833304,10,2,350,80,0.0001,,,,,
0.037840594,4,4,350,200,0.0002,,,,,
0.037842142,8,2,10,80,0.01,,,,,
0.037844847,4,4,400,100,0.0001,,,,,
0.037851867,4,4,200,150,0.0004,,,,,
0.03785379,8,4,350,50,0.0004,,,,,
0.037859475,6,4,150,150,0.1,,,,,
0.037861362,4,4,25,25,0.002,,,,,
0.037861729,6,4,350,150,0.1,,,,,
0.037863986,4,4,200,25,0.02,,,,,
0.037865816,8,4,350,300,0.0004,,,,,
0.037870815,2,2,350,200,0.001,,,,,
0.03787964,4,4,25,200,0.04,,,,,
0.037896241,4,2,100,100,0.001,,,,,
0.037897202,10,2,10,10,0.001,,,,,
0.03790302,6,4,150,25,0.04,,,,,
0.037908075,8,2,300,200,0.0004,,,,,
0.037916829,4,2,250,50,0.01,,,,,
0.037924527,4,2,150,10,0.0002,,,,,
0.037925248,8,2,300,200,0.0002,,,,,
0.037928371,4,4,10,100,0.004,,,,,
0.037930967,4,2,300,300,0.1,,,,,
0.037931231,6,2,10,10,0.002,,,,,
0.037935736,10,2,300,10,0.01,,,,,
0.037941828,4,4,25,10,0.01,,,,,
0.037946649,6,4,400,250,0.001,,,,,
0.037950702,6,4,100,10,0.0001,,,,,
0.037953038,6,2,400,300,0.1,,,,,
0.037954689,4,4,150,200,0.02,,,,,
0.037955787,4,4,10,1,0.0002,,,,,
0.037959231,8,4,400,25,0.0004,,,,,
0.037959564,8,4,300,50,0.0002,,,,,
0.03795992,6,4,50,300,0.04,,,,,
0.037962388,10,2,50,80,0.001,,,,,
0.037964774,4,4,250,25,0.0004,,,,,
0.03797113,10,4,10,150,0.02,,,,,
0.037973902,6,2,350,150,0.004,,,,,
0.037979122,6,2,400,1,0.1,,,,,
0.037981448,8,4,250,10,0.0002,,,,,
0.037981822,6,4,400,80,0.0001,,,,,
0.037985713,4,2,250,150,0.04,,,,,
0.037986613,8,2,350,300,0.001,,,,,
0.037988089,4,2,350,50,0.1,,,,,
0.037988517,8,4,200,300,0.002,,,,,
0.03799192,8,4,10,25,0.1,,,,,
0.037992321,8,4,150,50,0.0002,,,,,
0.037993915,2,4,200,150,0.001,,,,,
0.03799417,4,2,400,10,0.001,,,,,
0.038005407,8,4,50,300,0.02,,,,,
0.038006187,4,2,300,50,0.004,,,,,
0.038008214,10,2,25,300,0.002,,,,,
0.038013765,10,2,25,25,0.002,,,,,
0.038016702,8,4,350,25,0.0001,,,,,
0.038019122,4,4,150,25,0.0004,,,,,
0.038022249,2,4,250,250,0.0004,,,,,
0.038039032,10,4,200,200,0.04,,,,,
0.038039089,6,2,100,250,0.01,,,,,
0.038047105,4,2,25,10,0.001,,,,,
0.038065672,6,2,10,80,0.02,,,,,
0.038073584,8,2,150,150,0.0004,,,,,
0.038074613,6,2,350,100,0.004,,,,,
0.038077346,6,2,400,100,0.1,,,,,
0.038079651,4,4,10,10,0.002,,,,,
0.038085153,8,2,250,150,0.002,,,,,
0.038092366,8,4,400,1,0.0004,,,,,
0.038092379,8,2,25,100,0.001,,,,,
0.038098775,4,4,100,50,0.0002,,,,,
0.038103229,6,2,400,25,0.0001,,,,,
0.038106241,8,2,250,10,0.0002,,,,,
0.038112118,4,4,300,25,0.02,,,,,
0.038112408,2,2,350,150,0.001,,,,,
0.038113107,10,4,150,80,0.0002,,,,,
0.038114526,8,4,400,100,0.0001,,,,,
0.038119109,4,2,300,10,0.02,,,,,
0.038122078,6,4,150,200,0.0004,,,,,
0.038124181,8,4,200,250,0.002,,,,,
0.038124457,6,2,150,150,0.04,,,,,
0.038128301,8,2,10,150,0.02,,,,,
0.038137914,8,2,200,100,0.04,,,,,
0.038141218,8,2,350,200,0.0002,,,,,
0.038152645,10,2,50,150,0.002,,,,,
0.038154023,6,4,400,100,0.0002,,,,,
0.038154701,8,4,100,10,0.0002,,,,,
0.038166687,10,4,250,250,0.0004,,,,,
0.038169007,4,2,400,100,0.04,,,,,
0.038171098,6,2,250,150,0.004,,,,,
0.038171739,6,4,25,25,0.02,,,,,
0.038179457,4,2,150,10,0.01,,,,,
0.038180722,4,2,200,80,0.0002,,,,,
0.038185276,10,2,150,50,0.0002,,,,,
0.03819013,8,2,10,300,0.02,,,,,
0.038192442,10,4,200,150,0.0004,,,,,
0.038202727,10,4,25,50,0.04,,,,,
0.038203925,6,2,100,150,0.001,,,,,
0.038227004,10,2,350,80,0.002,,,,,
0.038228745,4,4,350,10,0.0001,,,,,
0.038237048,6,2,250,80,0.0002,,,,,
0.038238464,4,4,25,1,0.02,,,,,
0.038239876,10,4,25,150,0.04,,,,,
0.038241474,10,4,300,200,0.0002,,,,,
0.038243019,8,2,10,25,0.04,,,,,
0.038257162,8,2,50,80,0.002,,,,,
0.038263806,10,4,10,300,0.01,,,,,
0.038264806,2,4,25,10,0.02,,,,,
0.038270923,8,4,25,150,0.01,,,,,
0.038271908,8,4,400,300,0.0002,,,,,
0.03827898,10,2,50,10,0.0004,,,,,
0.038288005,6,2,25,50,0.1,,,,,
0.038293859,10,2,100,10,0.0001,,,,,
0.038295432,8,2,300,300,0.001,,,,,
0.03831399,10,2,200,300,0.002,,,,,
0.038333077,8,4,150,200,0.01,,,,,
0.038335979,8,4,100,25,0.0004,,,,,
0.038339051,8,4,100,25,0.004,,,,,
0.038339359,8,4,300,200,0.0004,,,,,
0.03835464,6,4,100,300,0.04,,,,,
0.03835532,4,2,25,250,0.04,,,,,
0.038364472,4,2,200,200,0.0004,,,,,
0.038376937,10,4,50,200,0.02,,,,,
0.038378489,10,2,250,50,0.0001,,,,,
0.038381008,10,4,350,250,0.004,,,,,
0.038387547,8,2,300,50,0.001,,,,,
0.03839013,10,2,25,10,0.001,,,,,
0.038394952,6,2,150,25,0.0004,,,,,
0.03839998,4,2,400,25,0.0004,,,,,
0.038405713,6,4,150,80,0.02,,,,,
0.038410772,6,4,150,150,0.0004,,,,,
0.038411801,8,2,300,300,0.04,,,,,
0.0384136,6,2,50,300,0.004,,,,,
0.0384145,10,2,10,150,0.04,,,,,
0.038416972,8,2,150,80,0.02,,,,,
0.03842148,4,2,150,25,0.004,,,,,
0.038421637,8,2,350,300,0.04,,,,,
0.03842416,6,2,400,200,0.0004,,,,,
0.038429652,6,2,350,150,0.0002,,,,,
0.038432239,10,4,50,100,0.001,,,,,
0.038432966,10,2,350,250,0.0002,,,,,
0.038439176,4,2,350,80,0.02,,,,,
0.038445964,8,2,10,10,0.002,,,,,
0.038448913,4,4,25,80,0.004,,,,,
0.038449209,4,4,400,150,0.1,,,,,
0.038451639,10,4,300,100,0.0002,,,,,
0.038455592,8,2,400,50,0.0004,,,,,
0.038456511,4,4,250,50,0.04,,,,,
